url,title,author,story,ingredients,steps,review_count,primary_alcohol
https://www.liquor.com/recipes/roman-holiday/,Roman Holiday,Kevin Gray,"You might know the Jungle Bird , a 1970s classic from the Aviary bar of the Kuala Lumpur Hilton. It features a flavorful combo of dark rum, Campari, lime, pineapple and demerara syrup, and since its debut, said Bird has become a Tiki favorite served in bars around the world. This, however, is the Roman Holiday, a riff on the Jungle Bird that hails from Cindy’s , the beloved rooftop bar on top of the Chicago Athletic Association Hotel. It’s an updated take on the original that skips the rum entirely and instead calls for Amaro Meletti, a bittersweet Italian liqueur made with botanicals including anise, clove, gentian, orange peel, saffron and violet flower. The floral and caramel-like flavors provide a flavorful base for the other ingredients to play on. Campari, another Italian liqueur, is used sparingly at just a quarter ounce, but it still shines through with its trademark notes of bitter orange. From there, the Roman Holiday features fresh pineapple and lime juices, demerara syrup and cold-brew coffee, so there’s a lot going on. The drink is a deft balancing act between bitter and sweet, and the coffee imbues the whole thing with a vein of rich coffee flavor. A pinch of salt allows all of the ingredients to pop, while a cinnamon stick garnish provides a pleasant aroma with each sip. Think of this like Tiki’s Italian cousin with a caffeine buzz. 8 Coffee Cocktails to Keep You Warm This Winter RELATED ARTICLE","[{'quantity': '1', 'unit': 'ounce', 'ingredient': 'Amaro Meletti'}, {'quantity': '1/4', 'unit': 'ounce', 'ingredient': 'Campari'}, {'quantity': '1', 'unit': 'ounce', 'ingredient': 'cold-brew coffee'}, {'quantity': '3/4', 'unit': 'ounce', 'ingredient': 'pineapple juice'}, {'quantity': '3/4', 'unit': 'ounce', 'ingredient': 'lime juice'}, {'quantity': '1/4', 'unit': 'ounce', 'ingredient': 'demerara syrup'}, {'quantity': '1', 'unit': 'pinch', 'ingredient': 'sea salt'}, {'quantity': '', 'unit': '', 'ingredient': 'cinnamon stick', 'note': 'Garnish'}]","['Add the Amaro Meletti, Campari, cold-brew coffee, pineapple juice, lime juice, demerara syrup and sea salt into a shaker with ice, and shake until well-chilled.', 'Strain into a double rocks glass over crushed ice.', 'Garnish with a cinnamon stick.']",10,
https://www.liquor.com/recipes/emerald-isle-of-the-caribbean/,Emerald Isle of the Caribbean,Liquor.com,"Most people, when picturing a Tiki drink, imagine something like a Mai Tai or a Hurricane ; crushed, pebbly ice is a hallmark of the Tiki tiki craft, often mounded up like boozy snow cones atop drinks. They evoke the luxury of resting on a tropical beach or, perhaps more accurately, a beach in California or Florida. On the opposite side of the drink spectrum to Tiki craft is the Irish Coffee . A consummate winter drink, this warming elixir combines whiskey, sugar and coffee with a garnish of whipped or heavy cream. But with the Emerald Isle of the Caribbean bartender Paul McGee manages to combine the disparate elements of each drink into one, with rum and Tiki syrups mixed with dark roast coffee for a lush, dark, dreamy libation. The drink is named for the British Overseas Territory of Montserrat, which gets its nickname from its location and its similarity to Ireland’s shape as well as many of its people’s Irish ancestry. McGee uses El Dorado Special Reserve 15-year-old-rum for it; despite its age, it’s on the affordable side, which makes it a nice rum for both including in cocktails and for enjoying over ice or neat. A house made cinnamon syrup, velvet falernum, and Don’s Spices #2 give the drink its sweetness and herbal complexity. For the Don’s, McGee uses B.G. Reynolds , a popular brand of Tiki syrups from bartender Blair Reynolds of Portland, Oregon . It wouldn’t be a take on an Irish coffee without some fluffy whipped cream to finish it off. Rather than going with a simple cream chantilly, McGee makes a Tiki whipped cream, with St. Elizabeth allspice dram, Angostura bitters and demerara sugar. Once it’s made, there’s really no reason to avoid throwing it on anything else that could take whipped cream, including pinot noir brownies or another Irish Coffee variation .","[{'quantity': '1 1/2', 'unit': 'ounces', 'ingredient': 'El Dorado Special Reserve 15-year-old rum'}, {'quantity': '1/2', 'unit': 'ounce', 'ingredient': 'cinnamon syrup'}, {'quantity': '1/2', 'unit': 'ounce', 'ingredient': ""B.G. Reynolds Don's Spices #2""}, {'quantity': '1/4', 'unit': 'ounce', 'ingredient': 'velvet falernum'}, {'quantity': '8', 'unit': 'ounces', 'ingredient': 'dark-roast coffee, freshly brewed'}, {'quantity': '', 'unit': '', 'ingredient': 'Tiki whipped cream', 'note': 'Garnish'}]","['Add all ingredients into a large mug and stir to combine.', 'Top with a dollop of Tiki whipped cream.']",4,rum
https://www.liquor.com/recipes/cowboy-coffee/,Cowboy Coffee,Liquor.com,"Coffee and cocktails are two of life’s great joys. One picks you up in the morning, and the other kicks off your night. Usually. In other instances, coffee may be employed after dinner, while a cocktail works its magic during the day’s early hours. However you like to enjoy these drinks, there’s no denying the synergy that occurs when the two are joined in one glass. Coffee cocktails include old-school classics like the Irish Coffee , modern-classics like the Espresso Martini and a slew of contemporary creations, including the Cowboy Coffee. The latter is an original recipe from Denver bar pro Sean Kenyon that calls for crushed coffee beans, Colorado whiskey, demerara syrup and Angostura bitters, plus a two-pronged garnish of a coffee bean and a lemon twist. It’s all served in a flute, but don’t let the package fool you: This drink is strong enough for even the most grizzled cattle-driver. The Cowboy Coffee is similar to an Old Fashioned , as both feature whiskey, sugar and bitters. In this case, Kenyon uses Stranahan’s, an American single malt that features notes of cinnamon, caramel, vanilla, chocolate and oak. The recipe swerves from the classic Old Fashioned by imbuing the liquid with the punch of muddled coffee beans. Those beans are crushed in the shaker, and then shaken with the liquid ingredients for a quick flavor infusion. When making the drink at home, be sure to enlist a fine-strainer to remove the gritty, broken beans, so you’re left with smooth sips. Coffee beans are caffeinated, but by limiting the recipe to two muddled beans, rather than a pour of brewed coffee or espresso, the cocktail contains a low dose of caffeine. This makes the Cowboy Coffee a good option for anyone who wants that coffee flavor without the jitters. Make one for brunch, after dinner or whenever you want a mild pick-me-up. 8 Coffee Cocktails to Perk You Up RELATED ARTICLE","[{'quantity': '2', 'unit': '', 'ingredient': 'coffee beans'}, {'quantity': '2 1/2', 'unit': 'ounces', 'ingredient': 'whiskey'}, {'quantity': '1/2', 'unit': 'ounce', 'ingredient': 'demerara syrup'}, {'quantity': '2', 'unit': 'dashes', 'ingredient': 'bitters'}, {'quantity': '', 'unit': '', 'ingredient': 'coffee bean', 'note': 'Garnish'}, {'quantity': '', 'unit': '', 'ingredient': 'lemon twist', 'note': 'Garnish'}]","['In a shaker, crush the coffee beans.', 'Add the whiskey, demerara syrup and Angostura bitters with ice, then shake until well-chilled.', 'Fine-strain into a chilled Champagne flute.', 'Garnish with an additional coffee bean, then squeeze a lemon twist over the drink to express the oils, and drop it in.']",8,whiskey
https://www.liquor.com/recipes/guinness-chocolate-float/,Guinness Chocolate Float,Liquor.com,"Booze buzz meets sugar buzz in this decadent dessert cocktail. (Trust us, you need this in your life.)","[{'quantity': '1', 'unit': 'cup', 'ingredient': 'chocolate ice cream'}, {'quantity': '1', 'unit': 'serving 2 tbsp', 'ingredient': 'chocolate syrup'}, {'quantity': '6', 'unit': 'ounces', 'ingredient': 'stout'}]","['Scoop the chocolate ice cream into a chilled pint glass.', 'Drizzle with chocolate syrup.', 'Slowly pour the Guinness over the ice cream.', 'Serve with a straw.']",4,
https://www.liquor.com/recipes/white-bat/,White Bat,Liquor.com,"What happens when you mix a Rum & Coke with a White Russian ? That’s probably not a question you’ve often asked yourself (or your favorite bartender), but it’s one that bartending expert and gin creator Simon Ford decided to answer anyway. Ford created the White Bat for a Pernod Ricard event, and while he’s most well known for his background in gin , here he uses a white rum to craft a bubbly and decadent nightcap. Any white rum will do the trick, and you can even mix things up and us something darker, like an amber rum or even a blackstrap. But the Kahlúa is integral and should not be substituted. Together they serve as a rich base, made even richer with the addition of whole milk—you could use a non-dairy substitute if need be, but it won’t have the same body or mouthfeel if you do. To heighten the sweetness and bring some fun bubbles, Ford adds a few ounces of cola. He doesn’t specify a brand, but you’ll want to avoid the big name brands that use corn syrup and artificial sweeteners and flavors. Mexican Coca-Cola, which uses real sugar, is a great option, but there are plenty of smaller craft cola companies now that you can easily find something good. As for its name, the White Bat, that origin has been lost. “For the life of me, I can’t remember why we gave it that name,” Ford says. “Though at the time I remember it being something quite clever.” In any case, his creation is on the sweeter side, but it makes for a perfect after-dinner libation. 7 White Russian Twists to Try Right Now RELATED ARTICLE","[{'quantity': '1 1/2', 'unit': 'ounces', 'ingredient': 'white rum'}, {'quantity': '1/2', 'unit': 'ounce', 'ingredient': 'Kahlúa'}, {'quantity': '3', 'unit': 'ounces', 'ingredient': 'cola, chilled'}, {'quantity': '1 1/2', 'unit': 'ounces', 'ingredient': 'whole milk'}, {'quantity': '', 'unit': '', 'ingredient': 'Garnish: mint leaves', 'note': 'Garnish'}]","['Add the white rum, Kahlúa, cola and whole milk to a highball glass filled with ice and stir briefly and gently to combine.', 'Garnish with mint leaves.']",21,rum
https://www.liquor.com/recipes/spark-and-stormy/,Spark & Stormy,Liquor.com,Who says coffee cocktails can’t be a little topical? This creation from Vance Henderson of Drambuie not only adds in the juiciness of pineapple but also notes of fresh basil and a splash of mezcal—just for fun.,"[{'quantity': '1', 'unit': 'ounce', 'ingredient': 'Drambuie'}, {'quantity': '1/2', 'unit': 'ounce', 'ingredient': 'mezcal'}, {'quantity': '2', 'unit': 'ounce', 'ingredient': 'Chameleon coffee concentrate'}, {'quantity': '1', 'unit': 'ounce', 'ingredient': 'pineapple juice'}, {'quantity': '', 'unit': '', 'ingredient': 'Club soda'}, {'quantity': '3', 'unit': 'fresh', 'ingredient': 'basil leaves'}]","['Combine all of the ingredients, except for the club soda, in a shaker with ice and shake.', 'Double-strain over fresh ice in a Collins glass, and top with the club soda.', 'Garnish with 3 fresh basil leaves.']",4,mezcal
https://www.liquor.com/recipes/sanka-ya-dead/,"Sanka, Ya Dead?",Casey Elsass,This variation on a Guinness Punch has ice cream stepping in for condensed milk and a splash of Appleton Estate rum for extra hair on the chest. It’s dedicated to fictional Olympic bobsledder Sanka Coffie.,"[{'quantity': '12', 'unit': 'ounces', 'ingredient': 'Guinness beer'}, {'quantity': '2', 'unit': 'ounces', 'ingredient': 'rum'}, {'quantity': '1', 'unit': 'cup', 'ingredient': 'vanilla ice cream'}, {'quantity': '1/2', 'unit': 'tsp', 'ingredient': 'cinnamon'}, {'quantity': '1/4', 'unit': 'tsp', 'ingredient': 'allspice'}]","['Add all of the ingredients in a blender, and blend until smooth.', 'Serve in a chilled pilsner glass.']",6,rum
https://www.liquor.com/recipes/nightcap/,Nightcap,Liquor.com,"While the Gin & Tonic is one of the most ubiquitous highball drinks, tonic doesn’t tend to be paired with many other spirits, save vodka. Espresso & Tonic, though, is a time-honored mix, and the bittersweet soda blends lovingly with spirits other than gin or vodka, including rum. “A Rum & Tonic is like the two friends you have and you can’t figure out why they’re so close until you really spend time with them,” says Daniel Moik, a bartender and rum expert in Hamilton, Bermuda. As a self-professed coffee geek, Moik has had his fair share of Espresso & Tonics. The refreshing, caffeinated beverage acted as the starting point for the Nightcap, which sees the addition of rum and syrup to add some kick and sweetness. The rum, a gold rum from Goslings, has notes of butterscotch and vanilla but finishes dry. Maple syrup adds sweetness, Angostura bitters lend complexity, and orange zest matches the tonic’s citrus notes. While Goslings is primarily known for its black strap rum that is the base for a proper Dark ’n Stormy , the Nightcap calls for the Gold Seal, a newer expression. Brighter and softer than the Black Strap, the Bermudian rum pairs with the gentle bittersweetness of the cold-brew coffee. Grade A maple syrup is another necessary ingredient in the drink. Harvested earlier in the season, grade A indicates a lighter amber color. Grade B refers to a darker, more robust syrup, which could potentially overwhelm in the Nightcap. Moik uses San Pellegrino tonic water in his highball, but any high-quality tonic water will serve well in the drink, just be sure to taste for your flavor profile preference. Despite its name (a nightcap is generally a soothing cocktail, the last drink of the night after a big dinner or in front of a warm fire), this Nightcap is more an energy booster than a soporific. “This drink is a great summertime pick-me-up as the sun is setting and you need that little boost to keep the party going,” Moik says.","[{'quantity': '2', 'unit': 'ounces', 'ingredient': 'Goslings Gold Seal\xa0rum'}, {'quantity': '2', 'unit': 'ounces', 'ingredient': 'cold-brew coffee'}, {'quantity': '1/2', 'unit': 'ounce', 'ingredient': 'grade A\xa0maple syrup'}, {'quantity': '1', 'unit': '', 'ingredient': 'orange'}, {'quantity': '1', 'unit': 'dash', 'ingredient': 'Angostura\xa0bitters'}, {'quantity': '', 'unit': '', 'ingredient': 'San Pellegrino tonic water'}, {'quantity': '', 'unit': '', 'ingredient': 'orange peel', 'note': 'Garnish'}]","['Add the rum, cold-brew, maple syrup, orange zest and bitters to a shaker with ice and shake until well-chilled.', 'Strain into a highball glass over large ice cubes.', 'Top with the tonic and stir gently.', 'Garnish with an orange peel.']",19,rum
https://www.liquor.com/recipes/coffee-and-cigarettes/,Coffee & Cigarettes,Liquor.com,"It’s time to stop thinking about the Gin & Tonic as a basic two-ingredient recipe. Case in point is this coffee-laced cocktail by Alan Berger of Denver’s Ultreia , which marries the bitterness of java with the sweet tang of tonic. Berger uses a Colorado gin, with its notes of cardamom and cinnamon, as well as coffee liqueur. The result is smoky, sweet, warm and herbal all at once—perfect for the cold weather. This recipe originally appeared as part of “ 6 Gin Drinks Perfect for Sipping by the Fireplace .”","[{'quantity': '1 1/2', 'unit': 'ounces', 'ingredient': 'gin'}, {'quantity': '1', 'unit': 'ounce', 'ingredient': 'coffee liqueur'}, {'quantity': '5', 'unit': 'ounces', 'ingredient': 'Q tonic water'}, {'quantity': '', 'unit': '', 'ingredient': 'coffee beans', 'note': 'Garnish'}, {'quantity': '', 'unit': '', 'ingredient': 'cocoa nibs', 'note': 'Garnish'}]","['Add the gin and coffee liqueur into a wine glass over ice.', 'Top with the tonic water and stir gently to combine.', 'Garnish with 4 coffee beans and 1/4 tsp cocoa nibs.']",10,gin
https://www.liquor.com/recipes/gran-rosta-coffee/,Gran Rosta Coffee,Liquor.com,"The Irish Coffee is a classic cocktail that has warmed millions of souls over the decades. Served across the world, but with an origin that’s often pegged to an airport in Ireland and then a bar in San Francisco, it has inspired countless variations. Ray Burns, the owner of Prohibition in Charleston and Savannah, says there’s never a wrong time of year to drink an Irish Coffee, but it’s especially perfect for winter sipping. His take on the classic begins with all the usual ingredients (whiskey, coffee, sugar and cream) but then takes a unique departure. “As Irishmen, we take our Irish Coffee very seriously. The Gran Rosta Coffee has become one of our signature drinks at both Prohibition locations,” Burns says of the drink, which derives its name from the Gaelic words for “popcorn.” There’s a reason for that name. “The secret ingredient is a sprinkling of popcorn powder on top.” The garnish lends a buttery, salty flair to the rich and warming drink. Irish Coffee: 5 Delicious Ways to Reconsider the Famed Cocktail RELATED ARTICLE","[{'quantity': '1', 'unit': 'ounce', 'ingredient': 'whiskey'}, {'quantity': '1/2', 'unit': 'ounce', 'ingredient': 'demerara syrup'}, {'quantity': '4', 'unit': 'ounces', 'ingredient': 'brewed coffee'}, {'quantity': '', 'unit': '', 'ingredient': 'whipped cream'}, {'quantity': '', 'unit': '', 'ingredient': 'popcorn powder', 'note': 'Garnish'}]","['Add boiling water to an Irish Coffee mug, and let sit for 1 to 2 minutes to warm.', 'Pour out the water, then add the Irish whiskey and demerara syrup.', 'Fill the mug with high-quality brewed coffee.', 'Top with a layer of fresh whipped cream.', 'Sprinkle with popcorn powder']",0,whiskey
https://www.liquor.com/recipes/midnight-oil/,Midnight Oil,Liquor.com,"Outside of a Spanish or Irish Coffee , caffeinated beverages in cocktails may seem like a strange concept, especially for cold drinks. The rising popularity of cold brew, however, sees more marriages between coffee and spirits of all kinds. One such spirit that lends itself to mixing with coffee comes from the same part of the world: rum. Add to that another tropical fruit, the banana, and you have an unconventional yet delicious drink that tastes like a boozy breakfast in a glass. “The Midnight Oil brings to life in cocktail form one of my all-time favorite snack combos: a morning coffee and a slice or two of banana bread,” says bartender Brett Esler of Whisler’s in Austin, the creator of the Midnight Oil. “With an aged rum base, a touch of Domaine de Canton ginger liqueur for a little depth and some vanilla extract to round it out, you have yourself a slightly caffeinated, fall-driven sipper.” For the aged rum, Esler opts for Mount Gay Black Barrel ; while its name may spark some confusion, the rum is golden, not blackstrap like the rum in a Dark ’n Stormy . Robust, bold and smooth, it’s an elegant Barbados rum for use in both cocktails and for drinking neat. If substituting, be sure to use an aged rum of similar quality rather than opting for a lower shelf variety. Esler also uses Stumptown cold-brew coffee. The lauded coffee company from Portland, Oregon, now sells its bottled cold brew nationwide, as well as online, which makes it an easy ingredient to find. However, those who want to use a different brand, or who feel compelled to make their own, should feel free to play. Two of the other ingredients in the drink are less flexible. While there are other ginger liqueurs, Domaine de Canton is by far the most well-known and its flavor is particular, so switching it for another product would alter the drink. Similarly, while there are a few banana liqueurs on the market, many of them are cloying and artificial, unlike Giffard Banane du Brésil liqueur, which sees macerated bananas from Brazil mixed with a touch of cognac. With these two, it’s best to stick with the listed ingredients.","[{'quantity': '1 1/2', 'unit': 'ounces', 'ingredient': 'rum'}, {'quantity': '1/4', 'unit': 'ounces', 'ingredient': 'ginger liqueur'}, {'quantity': '1/4', 'unit': 'ounces', 'ingredient': 'liqueur'}, {'quantity': '3/4', 'unit': 'ounces', 'ingredient': 'cold-brew coffee'}, {'quantity': '3', 'unit': 'dashes', 'ingredient': 'vanilla extract'}, {'quantity': '', 'unit': '', 'ingredient': 'bruleed banana slice', 'note': 'Garnish'}]","['Add the rum, ginger liqueur, Banane du Brésil liqueur, cold-brew coffee and vanilla extract into a mixing glass with ice and stir until well-chilled.', 'Strain into a coupe and garnish with a skewered bruleed banana slice.']",8,rum
https://www.liquor.com/recipes/italian-chocolate-martini/,Italian Espresso Martini,Liquor.com,"Coffee cocktails aren’t just for brunch anymore. Besides being a conduit for caffeine, coffee is full of oils and rich flavors that pair nicely with a variety of spirits and liqueurs, from whiskey and rum to bittersweet amari. So, to explore the depths of coffee as a cocktail ingredient , bartenders across the country are reaching for drip coffee, espresso, cold-brew and even coffee syrups to enliven their drinks. Nicholas Boden is one such bartender. He invented this bittersweet, Italian take on the classic Espresso Martini for his bar at Tavernonna Italian Kitchen at the Hotel Phillips in Kansas City, Missouri. The most obvious change to the recipe is the omission of a base spirit—normally, the Espresso Martini is made with vodka, but Boden’s version is more like a slightly boozy espresso shot. In it, espresso is enhanced with an amaro and Kahlúa, creating a rich, botanical and dark drink with as much caffeine as it has alcohol, if not more. For the amaro, Boden uses Amaro Averna , a century-plus-old liqueur from Sicily that is popular amongst cocktail bartenders for its use in drinks. Unlike some other amari, it’s gentle and reserved, good for sipping after dinner but also for mixing with ingredients like sherry, whiskey and rum. Its subtle but present citrus notes pair nicely with bittersweet espresso, especially when sweetened. For the sweet element, Boden uses Kahlúa liqueur. A natural fit for any coffee drink, given that it’s made with coffee itself, Kahlúa shows up in a number of well-known drinks including the White Russian and, most notably, the original recipe for an Espresso Martini. However, with only half an ounce used in this recipe, the amount of added caffeine is negligible, especially considering how much is already in the espresso. The foamy digestif complements the Italian cuisine served at the restaurant, and the drink is topped with the traditional three coffee beans meant to represent health, happiness and prosperity. These Coffee Cocktails Will Perk You Up FEATURED IN","[{'quantity': '1', 'unit': 'ounce', 'ingredient': 'espresso'}, {'quantity': '1 1/2', 'unit': 'ounces', 'ingredient': 'Amaro Averna'}, {'quantity': '1/2', 'unit': 'ounce', 'ingredient': 'Kahlúa liqueur'}, {'quantity': '3', 'unit': '', 'ingredient': 'coffee beans'}]","['Chill a Nick & Nora glass with ice and water and set aside.', 'Brew a shot of espresso, pour the shot into a shaker over ice to chill, and quickly strain the ice out to avoid excess dilution.', 'Add the Averna and Kahlúa to the shaker with fresh ice, and shake vigorously to foam the espresso.', 'Strain into the chilled Nick & Nora glass.', 'Garnish with 3 coffee beans.']",35,liqueur
https://www.liquor.com/recipes/coffee-and-ti/,Coffee & Ti’,Liquor.com,"The Ti’ Punch is the national cocktail of Martinique and features just three ingredients: rhum agricole, sugar and lime. Rhum agricole is the French term for rum made from fresh sugarcane juice rather than molasses, and the style is native to French Caribbean islands, including Martinique and Guadalupe. It’s a necessary component in the cocktail, as a true Ti’ Punch can’t be made without it. But bartenders have still been able to create their own takes on the classic recipe by incorporating different syrups, fruits and liqueurs. One such example comes from Nick Detrich of Cane & Table in New Orleans. His Coffee & Ti’ takes two liberties with the original recipe: It calls for a 10-year-old rhum agricole (the classic usually features unaged spirit) and adds coffee amaro to the mix. The aged rhum agricole lends a richer and deeper flavor to the drink, plus notes of cinnamon and vanilla, while still showcasing fresh sugarcane. And the coffee amaro, which comes from Kansas City, has a bittersweet, herbal profile with notes of cardamom, gentian, orange peel and star anise. Put it all together, and you’ve got a unique Ti’ Punch—not as bright and sugarcane-forward than the original, but still featuring rhum agricole as the star of the show. Ice is optional in the Ti’ Punch, and it’s not used at all in the Coffee & Ti’. That can feel unusual for drinkers who are accustomed to cold cocktails, but it’s a traditional practice in the French Caribbean. The ingredients are flavorful and merge together with harmony, so ice or not, the resulting cocktail is a true treat. It's About Time to Fall in Love with This Rum Cocktail RELATED ARTICLE","[{'quantity': '1 1/2', 'unit': 'ounces', 'ingredient': 'Clément 10-year-old rhum agricole'}, {'quantity': '1/4', 'unit': 'ounce', 'ingredient': 'J. Rieger Caffé amaro'}, {'quantity': '1', 'unit': 'teaspoon', 'ingredient': 'cane syrup'}, {'quantity': '', 'unit': '', 'ingredient': 'lime wheel', 'note': 'Garnish'}]","['Add the rhum agricole, Caffé amaro and cane syrup to a snifter glass.', 'Squeeze a lime wheel with the peel side down to maximize the oils.', 'Garnish with a lime wheel, sliced so there’s as much peel as flesh on either side.']",0,
https://www.liquor.com/recipes/java-the-hutt/,Java the Hutt,Liquor.com,"Cocktail inspiration can come from anywhere, including songs , Broadway plays and, of course, the most legendary science-fantasy franchise in American history: Star Wars . Now, the repulsive, slug-like crime boss Jabba the Hutt isn’t the most obvious source of inspiration—nothing about him or the frog-like creatures he eats raw are especially appetite or thirst-inducing. And bartender Chris Cheng of Westroot Tavern in San Diego professes a distaste for puns. But nevertheless, the two things come together in the Java the Hutt, as Cheng couldn’t resist employing some wordplay for this decadent cocktail made with horchata vodka and cold-brew coffee. As his city is home to an installment of the world’s biggest fantasy fest, San Diego Comic-Con , it’s only fitting that Cheng was ready to whip up this Hutt-inspired cocktail. The drink starts with vodka made right in San Diego by Cutwater Fugu . In particular, Cheng uses the brand’s unique horchata-flavored vodka, an homage to the city’s stellar Mexican cuisine and the popular beverage to pair with it. There are not many competitors in the style, so you’re best off using the brand called for. This slightly sweet vodka pairs beautifully with coffee, and so the drink also gets two full ounces of cold-brew, which is nearly as caffeinated as espresso. After one or two Java the Hutts, you’ll be moving quite a bit faster than any Tatooine slug gangster. To continue with the iced coffee flavors, the drink also gets a measure of half-and-half (though you can substitute a non-dairy equivalent if desired), simple syrup for sweetness and white creme de cacao to give it a touch of white chocolate latte flavor. It’s finished with a sprinkling of cinnamon sugar. George Lucas has not, as of yet, confirmed whether or not Jabba would drink a white chocolate horchata latte, with or without alcohol, but regardless, it leads to a delicious and creamy drink. These Cocktails Come from a Galaxy Far, Far Away RELATED ARTICLE","[{'quantity': '1 1/2', 'unit': 'ounces', 'ingredient': 'horchata vodka'}, {'quantity': '1/4', 'unit': 'ounce', 'ingredient': 'crème de cacao liqueur'}, {'quantity': '2', 'unit': 'ounces', 'ingredient': 'cold-brew coffee'}, {'quantity': '1/2', 'unit': 'ounce', 'ingredient': 'half and half'}, {'quantity': '1/2', 'unit': 'ounce', 'ingredient': 'simple syrup'}, {'quantity': '', 'unit': '', 'ingredient': 'cinnamon sugar', 'note': 'Garnish'}]","['Add the horchata vodka, white creme de cacao, cold-brew coffee, half-and-half and simple syrup into a shaker and dry-shake (without ice) for 5 seconds.', 'Add ice, and shake again until well-chilled.', 'Strain into a Collins glass over fresh ice.', 'Garnish with 1 pinch of cinnamon sugar.']",0,vodka
https://www.liquor.com/recipes/pumpkin-spiced-latte/,Pumpkin Spiced Latte,Linnea Covington,"No matter how much we fight it, as the weather turns cooler, drinkers turn to pumpkin spiced lattes. But instead of heading to the usual coffee shop chain for an overly sweet version, use the slow-cooker recipe by bartender Norma Beekman of Lexington, Kentucky’s Lockbox at 21c Museum Hotel Lexington . Hers is better because it has booze in it, and you can follow her lead to make your own delicious pumpkin spiced latte at home. The drink stays hot in the pot, so you can serve it morning, noon and night. And for the boozy kick, you can spike it with a variety of spirits, such as dark rum , bourbon or even nutty Frangelico (when considering your spirit, darker is best, so skip the clear stuff). Rum and bourbon dial up the potency, while Frangelico comes in at a more delicate 40 proof, about half the octane of most full-strength spirits. This Pumpkin Spiced Latte recipe makes 10 to 12 servings, so making a batch is your opportunity to gather some of your favorite people together, dole out drinks and raise a glass to PSL season. 9 Pumpkin Cocktails to Try Right Now RELATED ARTICLE","[{'quantity': '8', 'unit': 'ounces', 'ingredient': 'dark rum'}, {'quantity': '5', 'unit': 'cups', 'ingredient': 'coffee'}, {'quantity': '4', 'unit': 'cups', 'ingredient': 'milk'}, {'quantity': '3/4', 'unit': 'cup', 'ingredient': 'sugar'}, {'quantity': '1/2', 'unit': 'cup', 'ingredient': 'heavy cream'}, {'quantity': '1/4', 'unit': 'cup', 'ingredient': 'pumpkin puree'}, {'quantity': '1', 'unit': 'teaspoon', 'ingredient': 'vanilla extract'}, {'quantity': '1', 'unit': 'teaspoon', 'ingredient': 'pumpkin pie spice'}, {'quantity': '1', 'unit': '', 'ingredient': 'cinnamon stick'}, {'quantity': '1/2', 'unit': 'cup', 'ingredient': 'heavy cream'}, {'quantity': '', 'unit': '', 'ingredient': 'cinnamon', 'note': 'Garnish'}]","['Add your preferred spirit, brewed coffee, milk, sugar, heavy cream, pumpkin puree, vanilla extract, pumpkin pie spice and cinnamon stick into a slow cooker, and heat on high for at least 90 minutes.', 'Whip 1/2 cup heavy cream until soft peaks form.', 'Divide the heated mixture among 10 to 12 mugs, and top each with whipped cream. Garnish with freshly grated cinnamon or nutmeg.']",9,rum
https://www.liquor.com/recipes/shoulda-benne-pirate/,Shoulda Benne Pirate,Liquor.com,"This sweet, locally inspired coffee drink is like a dessert in a glass, and makes for a lovely after-dinner treat that offers a bit of a buzz beyond the alcohol. The Shoulda Benne Pirate comes from Harold’s Cabin in Charleston, South Carolina, a historic market, bar and restaurant that has existed in some form or another since the 1920s. The cocktail, too, is rooted in history, as it takes a crumble of benne seed wafers, a South Carolina low country staple, for a unique, crunchy garnish. The dessert is toasted benne seed—otherwise known as sesame seeds—on a thin caramel wafer. Salted, toasty and crisp, the cookies can be hard to find outside of South Carolina, but if you’re intent on authenticity, you can always order some online or try your hand at baking some yourself. Otherwise, some thin sesame wafers can fill in. Similarly, the base spirit for the cocktail is rooted in South Carolina, as Harold’s Cabin infuses fresh strawberries into Striped Pig rum. Founded as Charleston’s first distillery since prohibition, Striped Pig is renowned for its sustainability , with such efforts including sourcing local sugarcane for its rum. However, its availability is mostly limited to the Palmetto State, so those who want to make the Shoulda Benne Pirate but can’t get their hands on the real deal can substitute another high quality white rum; after the strawberry infusion, it shouldn’t taste dramatically different. Some cold brew coffee, either homemade or bought, Baileys Irish Cream, simple syrup and egg white finish the drink. The egg white gives it a creamy, silky mouthfeel that accentuates its richness without adding additional sugar. For those who want to make it a night cap, feel free to swap the cold brew for a decaf blend; the Bailey’s has a negligible amount of caffeine. A Booze Lover’s Guide to Sustainable Drinking RELATED ARTICLE","[{'quantity': '3/4', 'unit': 'ounce', 'ingredient': 'strawberry-infused Striped Pig rum'}, {'quantity': '2', 'unit': 'ounces', 'ingredient': 'cold-brew coffee'}, {'quantity': '3/4', 'unit': 'ounce', 'ingredient': 'Baileys Irish cream'}, {'quantity': '3/4', 'unit': 'ounce', 'ingredient': 'simple syrup'}, {'quantity': '1/4', 'unit': 'ounce', 'ingredient': 'egg white'}, {'quantity': '', 'unit': '', 'ingredient': 'Benne seed wafer crumble', 'note': 'Garnish'}]","['Combine all of the ingredients in a shaker and dry shake (no ice).', 'Add ice and shake again until well-chilled.', 'Double strain using a hand-held strainer into a chilled coupe glass, and garnish with benne seed wafer crumble.']",0,rum
